cat,image_name,ratio
10,170721_I11_2_137_624.png,0.2372
0,170721_P04_2_914_266.png,0.6908
5,170721_N09_2_821_303.png,0.2587
0,170721_N04_2_261_253.png,1.6432
20,170721_N21_3_570_300.png,0.3025
10,170721_N15_4_766_467.png,0.5496
0,170721_N03_3_865_714.png,0.6178
5,170721_J08_3_318_1186.png,0.1666
0,170721_I04_1_1000_595.png,0.9697
20,170721_K23_4_998_957.png,0.1452
10,170721_P12_4_1165_464.png,0.4743
20,170721_M21_3_295_167.png,0.5659
10,170721_K13_4_274_1071.png,0.305
5,170721_I07_1_245_584.png,0.4069
5,170721_L06_2_401_861.png,0.3102
20,170721_I24_4_726_412.png,0.2909
0,170721_I03_3_1129_143.png,0.783
5,170721_J06_4_292_870.png,0.2846
0,170721_P02_2_933_178.png,1.3972
5,170721_P08_2_395_735.png,0.1996
5,170721_J10_2_235_393.png,0.2213
20,170721_L21_1_752_828.png,0.3054
0,170721_P05_2_282_1018.png,0.6103
5,170721_J08_1_872_1064.png,0.3823
20,170721_O23_3_333_275.png,0.7009
5,170721_O08_3_1139_1042.png,0.3152
5,170721_L08_1_892_570.png,0.3105
0,170721_M04_1_313_339.png,0.447
5,170721_M08_1_701_293.png,0.2527
0,170721_I05_2_665_217.png,1.0265
5,170721_P07_2_221_931.png,0.1953
0,170721_P01_1_478_571.png,0.8874
5,170721_P08_2_1149_393.png,1.0096
10,170721_O13_3_1178_133.png,0.38
10,170721_L11_3_450_307.png,0.2511
10,170721_P15_1_586_1096.png,0.2808
0,170721_L01_4_312_868.png,1.0467
10,170721_L15_2_174_429.png,0.2117
5,170721_M10_3_323_553.png,0.3469
0,170721_N04_2_262_250.png,1.6432
20,170721_K23_1_943_452.png,0.3641
10,170721_N13_1_423_648.png,0.3296
0,170721_N04_2_260_245.png,1.6333
5,170721_I10_3_998_673.png,0.2425
5,170721_K07_4_501_1138.png,0.6439
5,170721_O08_1_977_465.png,0.244
5,170721_M07_2_145_827.png,0.3377
0,170721_K03_4_854_282.png,0.3788
10,170721_L13_4_313_1084.png,0.3216
5,170721_J07_4_1153_423.png,0.3189
5,170721_P07_3_626_892.png,0.2204
0,170721_N01_4_429_893.png,0.8779
0,170721_I05_3_202_441.png,0.9803
10,170721_J14_2_246_235.png,0.4909
0,170721_N04_3_858_372.png,1.127
5,170721_N10_4_837_991.png,0.3869
0,170721_N01_4_832_885.png,0.5739
5,170721_I06_4_1035_172.png,0.178
10,170721_N12_4_752_1129.png,0.3325
5,170721_O09_2_324_260.png,0.2957
20,170721_M24_3_409_537.png,0.233
5,170721_L10_2_1149_858.png,0.2764
0,170721_J03_3_1204_860.png,0.6007
0,170721_M01_3_365_265.png,1.3733
5,170721_L07_3_275_1199.png,0.3098
0,170721_N04_2_264_250.png,1.6395
10,170721_O12_4_660_319.png,0.3856
0,170721_O04_3_155_154.png,1.1118
5,170721_P07_3_1003_1032.png,0.1986
0,170721_P01_4_817_922.png,1.2185
20,170721_P22_3_1253_938.png,0.2929
0,170721_N05_1_883_876.png,0.6869
0,170721_K05_2_779_432.png,1.0886
10,170721_I12_2_1082_1054.png,0.6025
5,170721_O06_1_576_575.png,0.3495
20,170721_I23_3_1250_465.png,0.2094
5,170721_P08_1_139_618.png,0.1377
5,170721_O06_4_499_410.png,0.3192
20,170721_O22_4_1068_1079.png,0.3088
10,170721_P11_1_212_672.png,0.303
0,170721_K01_2_1229_1021.png,0.5683
10,170721_P13_2_389_543.png,0.1809
0,170721_N05_4_263_1199.png,0.5982
20,170721_K21_3_1205_388.png,0.357
0,170721_I01_4_905_851.png,1.127
0,170721_L03_1_291_246.png,1.1094
10,170721_I11_2_883_209.png,0.4634
20,170721_O24_2_709_446.png,0.546
0,170721_M02_2_1108_515.png,0.7895
0,170721_P01_4_135_1045.png,0.5775
0,170721_K01_2_721_825.png,0.5607
5,170721_M09_2_489_379.png,0.3017
5,170721_P09_2_915_881.png,0.3933
0,170721_O02_4_1072_283.png,1.002
5,170721_N08_2_169_129.png,0.362
5,170721_I06_3_266_1078.png,0.3167
0,170721_P03_4_1175_1262.png,0.5936
20,170721_J22_2_1219_1175.png,0.2873
0,170721_M02_4_712_382.png,1.1172
10,170721_O12_4_541_1023.png,0.1774
20,170721_O21_4_1095_897.png,0.4696
20,170721_M21_1_961_215.png,0.395
20,170721_I24_2_1246_671.png,0.2751
10,170721_M15_1_583_543.png,0.4248
10,170721_O11_4_208_574.png,0.2357
10,170721_N12_4_1068_1264.png,0.3597
5,170721_L07_2_558_817.png,0.2387
0,170721_P01_3_819_1096.png,1.0039
5,170721_L08_3_391_1000.png,0.194
5,170721_I06_4_195_840.png,0.2711
0,170721_J05_2_890_962.png,1.2018
10,170721_I11_2_417_219.png,0.2838
0,170721_O02_1_503_935.png,0.765
0,170721_O03_1_167_926.png,0.7505
10,170721_N11_3_1267_998.png,0.3342
10,170721_P11_1_1161_179.png,0.3718
0,170721_P02_3_370_1156.png,1.0039
5,170721_K09_3_1058_772.png,0.2576
5,170721_P06_4_254_308.png,0.2666
20,170721_I24_4_250_654.png,0.324
5,170721_P07_4_132_1238.png,0.2614
5,170721_N09_2_325_938.png,0.1656
5,170721_P06_4_1243_289.png,0.9692
5,170721_O06_3_300_595.png,0.3693
5,170721_O10_1_574_730.png,0.3547
10,170721_I11_4_1133_644.png,0.3075
5,170721_M06_4_559_364.png,0.4048
5,170721_M07_3_882_1001.png,0.2793
20,170721_M22_2_636_441.png,0.5513
20,170721_L23_1_1199_459.png,0.2713
0,170721_K05_4_1093_1087.png,1.0259
10,170721_P12_2_1197_1129.png,0.4055
0,170721_N05_2_1015_283.png,0.6488
0,170721_N04_2_263_255.png,1.6395
0,170721_P04_2_970_603.png,0.4698
10,170721_N14_1_423_1114.png,0.1653
10,170721_L15_1_738_395.png,0.3846
0,170721_P02_4_228_292.png,0.8221
20,170721_O21_1_308_920.png,0.1869
5,170721_M10_3_767_423.png,0.6825
0,170721_M01_2_536_197.png,0.5732
0,170721_I03_1_399_983.png,0.4433
20,170721_K23_3_740_702.png,0.3933
0,170721_N04_1_767_1163.png,0.5376
20,170721_M24_1_660_783.png,0.2158
10,170721_P15_1_456_149.png,0.2911
10,170721_N15_4_936_1249.png,0.2857
10,170721_L14_2_175_708.png,0.6956
10,170721_O12_3_658_1002.png,0.3138
20,170721_I24_4_795_1007.png,0.367
5,170721_I10_3_696_779.png,0.2164
0,170721_M05_3_142_410.png,1.2714
5,170721_P09_2_412_654.png,0.2199
20,170721_P24_4_998_550.png,0.2951
20,170721_M21_3_1148_896.png,0.1886
10,170721_N14_4_800_1059.png,0.292
10,170721_K15_1_244_682.png,0.2604
5,170721_L07_3_881_903.png,0.5518
5,170721_P08_1_569_653.png,0.2174
0,170721_K01_2_885_990.png,0.4255
0,170721_O03_4_1199_351.png,0.4465
10,170721_N11_3_947_1265.png,0.303
20,170721_I22_1_1101_671.png,0.3977
5,170721_N09_3_703_138.png,0.6107
5,170721_J06_4_1228_428.png,0.4057
10,170721_M14_1_702_180.png,1.1263
10,170721_O15_3_221_881.png,0.3663
0,170721_K01_2_1085_980.png,0.4719
0,170721_I01_4_1223_703.png,1.1372
20,170721_K21_1_1035_1209.png,0.3107
10,170721_J11_3_411_663.png,0.2252
0,170721_N03_2_1071_214.png,1.2092
5,170721_N06_3_1175_218.png,0.9484
0,170721_I05_3_403_499.png,0.7277
5,170721_L10_1_713_569.png,0.2788
5,170721_L10_4_200_490.png,0.2863
5,170721_J07_3_606_409.png,0.286
0,170721_M05_1_816_416.png,0.9354
20,170721_M21_1_365_432.png,0.3489
5,170721_K09_4_748_821.png,0.3872
5,170721_M07_2_354_616.png,0.258
10,170721_P15_3_420_567.png,0.2604
5,170721_M07_1_676_1027.png,0.4004
20,170721_K24_4_339_590.png,0.8102
0,170721_J02_1_471_1036.png,0.3266
10,170721_N11_4_268_993.png,0.3064
5,170721_I07_4_483_331.png,0.2697
20,170721_N24_1_686_394.png,0.217
10,170721_K12_3_242_340.png,0.3252
5,170721_I07_3_211_144.png,0.1809
5,170721_P09_4_783_166.png,0.2642
0,170721_K01_4_963_476.png,0.5115
20,170721_M21_1_207_1268.png,0.3015
10,170721_J14_2_170_942.png,0.3094
10,170721_O14_2_366_613.png,0.2633
0,170721_L05_1_715_203.png,1.3065
10,170721_M13_2_160_621.png,0.1906
20,170721_K24_1_136_914.png,0.4375
10,170721_K14_1_1118_186.png,0.4681
5,170721_O06_2_341_450.png,0.4371
0,170721_P02_3_909_1032.png,0.4817
20,170721_N21_1_700_524.png,0.5043
10,170721_M15_1_773_1044.png,0.9697
10,170721_I11_1_1056_989.png,0.2089
5,170721_L09_1_626_1000.png,0.2183
0,170721_K04_4_320_882.png,1.2193
5,170721_I09_4_147_706.png,0.152
5,170721_L09_4_689_929.png,0.4507
5,170721_O06_4_377_309.png,0.2563
10,170721_M15_4_1015_1235.png,0.2116
10,170721_J13_1_895_244.png,0.2815
20,170721_N23_2_659_780.png,0.2328
5,170721_O08_2_382_169.png,0.2445
5,170721_L08_3_377_490.png,0.3811
10,170721_N14_3_846_281.png,0.3854
10,170721_K12_1_1231_660.png,0.4607
10,170721_O12_1_570_894.png,0.4091
0,170721_I01_4_430_1052.png,1.3767
10,170721_K14_3_1123_954.png,0.7837
10,170721_N11_4_519_158.png,0.4101
10,170721_M15_4_987_743.png,0.3356
10,170721_P11_1_941_1125.png,0.2011
5,170721_N06_4_333_604.png,0.2606
0,170721_K05_2_1239_476.png,0.8846
5,170721_K06_1_1041_1154.png,0.2995
20,170721_N24_3_509_419.png,0.268
0,170721_I05_1_272_419.png,0.8557
5,170721_J06_2_231_183.png,0.2873
5,170721_O07_4_402_722.png,0.2095
0,170721_I02_2_609_186.png,0.7427
0,170721_N03_2_1028_307.png,1.1285
20,170721_P22_4_1226_1116.png,0.3375
20,170721_I22_4_447_248.png,0.2014
0,170721_N03_2_574_1096.png,1.2909
5,170721_K08_3_1257_488.png,0.3305
0,170721_P04_1_336_409.png,0.5306
20,170721_K21_2_301_152.png,0.2728
5,170721_N09_2_1093_258.png,0.4914
0,170721_L01_4_1063_549.png,1.0573
10,170721_L13_4_954_347.png,0.268
10,170721_N11_4_523_599.png,0.1472
5,170721_P09_1_352_908.png,0.3406
20,170721_L22_1_682_1152.png,0.2728
0,170721_O04_1_287_1097.png,1.2802
5,170721_K09_3_325_621.png,0.4112
10,170721_N12_1_264_875.png,0.4559
5,170721_M07_2_217_1064.png,0.4764
5,170721_P09_3_229_1078.png,0.3957
5,170721_J06_4_1260_320.png,0.6684
5,170721_L10_2_138_481.png,0.4155
5,170721_K09_1_167_660.png,0.2206
0,170721_I03_1_554_727.png,1.4408
0,170721_M02_4_378_762.png,1.6383
20,170721_M24_2_612_1188.png,0.3659
10,170721_J12_4_979_307.png,0.3189
5,170721_J09_4_777_598.png,0.5801
0,170721_L03_3_286_492.png,0.7263
0,170721_M04_1_1009_575.png,0.6557
5,170721_M08_3_948_567.png,0.3828
10,170721_J13_2_639_340.png,0.2351
0,170721_N05_3_682_235.png,1.0207
0,170721_I02_1_1268_861.png,0.5737
10,170721_I12_2_470_222.png,0.2954
10,170721_P13_3_190_1048.png,0.2196
20,170721_K21_3_548_969.png,0.2617
0,170721_J01_2_302_946.png,0.8196
5,170721_K07_3_164_1180.png,0.2077
10,170721_J12_4_350_1138.png,0.3602
10,170721_K15_1_583_545.png,0.5523
10,170721_N12_1_1098_171.png,0.313
10,170721_M12_2_1247_358.png,0.1983
0,170721_O03_2_273_652.png,0.7416
5,170721_J06_4_1072_289.png,0.5186
0,170721_N04_4_986_700.png,1.6359
0,170721_K04_1_707_798.png,0.9643
20,170721_O23_4_1221_852.png,0.2096
0,170721_L04_2_322_766.png,1.0004
0,170721_O02_4_987_178.png,1.0012
10,170721_N12_3_607_751.png,0.4467
10,170721_J13_3_757_248.png,0.4081
20,170721_L24_4_601_1128.png,0.2138
0,170721_L02_2_910_650.png,1.3607
10,170721_P12_2_1204_439.png,0.368
0,170721_P02_3_420_323.png,0.5915
5,170721_P06_2_1111_143.png,0.6704
20,170721_N23_2_976_746.png,0.2579
10,170721_M13_1_759_639.png,0.357
0,170721_N02_3_859_469.png,1.2321
0,170721_K04_3_448_906.png,1.8369
0,170721_L04_2_468_641.png,1.3191
10,170721_I14_4_169_676.png,0.4475
10,170721_N14_1_698_315.png,0.1688
10,170721_M11_2_172_1098.png,0.42
0,170721_L05_1_541_575.png,1.2554
5,170721_N10_1_1232_135.png,0.3038
20,170721_J23_4_1049_1263.png,0.258
20,170721_L23_4_538_557.png,0.3292
5,170721_K09_2_798_704.png,0.3689
20,170721_J23_4_559_538.png,0.2336
10,170721_J13_4_998_1166.png,0.252
0,170721_J04_3_999_338.png,1.1416
0,170721_O05_1_1141_929.png,0.8069
5,170721_J08_2_673_515.png,0.2126
5,170721_I07_2_445_290.png,0.4103
10,170721_K11_4_1263_973.png,0.3313
10,170721_P11_4_929_394.png,0.3136
10,170721_M14_2_921_597.png,0.3128
5,170721_L08_1_561_823.png,0.3303
0,170721_I02_2_1120_818.png,1.0762
0,170721_K03_2_1228_153.png,1.194
20,170721_L23_2_686_492.png,0.2782
10,170721_N13_3_1013_368.png,0.2276
20,170721_I21_1_305_722.png,0.3993
10,170721_O12_2_238_706.png,0.2804
10,170721_N13_1_468_1126.png,0.2682
0,170721_P01_3_742_562.png,0.9953
5,170721_I10_1_708_1039.png,0.2183
10,170721_O14_3_624_618.png,0.247
10,170721_O15_1_474_256.png,0.2614
20,170721_N22_4_536_645.png,0.3456
20,170721_K22_1_1011_957.png,0.357
5,170721_P08_2_358_284.png,0.2373
5,170721_P09_4_984_381.png,0.5545
0,170721_J01_2_888_929.png,0.7186
10,170721_P13_4_1245_850.png,0.2224
5,170721_M07_2_973_388.png,0.2723
5,170721_K06_1_139_651.png,0.4172
0,170721_N02_2_1039_1039.png,1.3123
0,170721_O01_3_1019_1195.png,1.329
0,170721_O01_2_1098_532.png,0.9967
5,170721_N09_3_244_217.png,0.2715
5,170721_N06_3_718_133.png,0.3217
0,170721_I03_3_1052_784.png,0.4067
10,170721_O14_1_313_439.png,0.6331
20,170721_I21_2_1093_925.png,0.2678
5,170721_M10_1_665_543.png,0.3951
0,170721_J03_1_1063_445.png,1.075
0,170721_L01_4_583_229.png,0.8922
0,170721_J05_4_203_503.png,1.3809
0,170721_J05_1_838_928.png,0.8232
10,170721_O12_4_1125_785.png,0.2504
5,170721_J10_3_594_588.png,0.5752
5,170721_O06_4_1128_511.png,0.5081
0,170721_M05_4_675_387.png,0.5387
20,170721_J21_3_252_279.png,0.2863
20,170721_N24_4_825_465.png,0.2284
5,170721_J07_4_1131_546.png,0.3943
5,170721_I09_3_131_669.png,0.1831
0,170721_N02_4_505_932.png,0.8644
0,170721_O01_3_707_1264.png,0.5612
10,170721_N15_4_220_307.png,0.4813
20,170721_O21_4_900_822.png,0.4536
10,170721_O11_4_619_523.png,0.2961
10,170721_N11_3_653_204.png,0.3361
10,170721_I12_3_259_141.png,0.2202
0,170721_O03_3_1227_883.png,0.8817
5,170721_P07_4_611_311.png,0.5664
10,170721_P13_4_1151_1234.png,0.1981
5,170721_O06_2_700_307.png,0.332
5,170721_O07_2_1038_917.png,0.3803
0,170721_L03_3_954_679.png,0.9543
0,170721_L05_1_1217_1205.png,0.5445
5,170721_O06_4_779_1248.png,0.3
0,170721_P04_2_909_1079.png,1.3829
5,170721_M06_1_170_260.png,0.2186
0,170721_K04_2_916_423.png,0.734
10,170721_I14_2_882_332.png,0.2379
0,170721_J03_3_460_182.png,0.7664
10,170721_O13_4_1217_1020.png,0.4
0,170721_I04_2_902_1237.png,1.3305
20,170721_L24_4_556_587.png,0.2792
10,170721_O14_2_200_303.png,0.2613
20,170721_M22_2_363_1081.png,0.3374
20,170721_J23_2_1009_153.png,0.4292
0,170721_P03_4_257_1136.png,1.1869
5,170721_P07_2_362_1200.png,0.5322
0,170721_N04_2_1023_444.png,1.1876
0,170721_J05_1_1006_1246.png,0.779
10,170721_N12_2_540_414.png,0.4362
0,170721_J02_3_1107_642.png,0.6168
10,170721_I12_1_574_443.png,0.2384
20,170721_K24_1_174_716.png,0.2243
0,170721_L03_2_168_680.png,1.2538
10,170721_J11_4_1017_279.png,0.1669
5,170721_P08_1_1251_180.png,0.3321
0,170721_N05_3_1074_370.png,0.7183
5,170721_P07_2_138_1039.png,0.4577
5,170721_L07_1_860_1073.png,0.2568
0,170721_I05_4_1231_488.png,0.9718
20,170721_J21_3_840_632.png,0.3208
10,170721_I14_3_1156_1002.png,0.2195
0,170721_N03_1_160_756.png,0.7846
5,170721_L08_1_792_1129.png,0.2971
5,170721_L08_3_376_1235.png,0.09629
20,170721_O23_1_603_973.png,0.4086
20,170721_P22_4_708_146.png,0.2229
10,170721_M14_3_1122_889.png,0.513
10,170721_K15_1_240_364.png,0.3467
0,170721_N04_2_259_249.png,1.6333
0,170721_K03_4_210_660.png,0.4005
20,170721_I21_4_568_946.png,0.533
20,170721_M23_2_874_921.png,0.2109
0,170721_L01_1_837_812.png,1.1523
0,170721_J03_1_938_759.png,1.2605
0,170721_J05_2_640_1009.png,0.6095
5,170721_I09_4_1213_497.png,0.4195
20,170721_P24_4_810_1029.png,0.2986
20,170721_P22_4_655_1009.png,0.3234
5,170721_N06_3_376_1155.png,0.3402
5,170721_J06_1_1011_1243.png,0.3376
5,170721_L06_4_150_689.png,0.157
20,170721_I21_1_1154_287.png,0.4199
20,170721_J22_4_1083_185.png,0.381
10,170721_P12_1_806_1001.png,0.3204
10,170721_P11_4_1189_579.png,0.2642
10,170721_J14_1_945_331.png,0.4407
5,170721_J09_4_169_352.png,0.2819
20,170721_K22_4_1084_698.png,0.3465
10,170721_I14_2_1219_1197.png,0.2682
10,170721_K11_1_614_1223.png,0.7778
10,170721_O11_3_1137_318.png,0.9842
0,170721_J04_4_631_590.png,1.0842
0,170721_O04_2_512_866.png,1.2406
5,170721_N09_3_1213_1124.png,0.3083
0,170721_K03_3_726_1260.png,1.1373
20,170721_P24_1_854_292.png,0.2535
5,170721_J10_4_988_966.png,0.2485
0,170721_I01_4_867_575.png,0.7338
5,170721_M06_1_582_816.png,0.2078
5,170721_K09_1_611_1094.png,0.2985
10,170721_M11_3_429_926.png,0.2574
0,170721_N05_3_967_775.png,1.1249
5,170721_K07_3_525_1261.png,0.3204
5,170721_O07_1_310_208.png,0.1896
10,170721_L13_2_333_148.png,0.3124
0,170721_I04_3_1124_1115.png,0.9316
0,170721_N04_2_262_248.png,1.6432
10,170721_I14_1_1207_981.png,0.3832
10,170721_O15_2_1075_692.png,0.7814
0,170721_N05_4_1064_519.png,1.2423
0,170721_J01_4_564_695.png,1.0499
5,170721_O10_3_288_438.png,0.1613
5,170721_N08_2_280_1260.png,0.4037
5,170721_O07_3_251_1216.png,0.1819
5,170721_M09_4_502_845.png,0.3066
10,170721_M13_3_549_1201.png,0.3806
5,170721_N10_1_254_773.png,0.1704
20,170721_P22_2_485_950.png,0.3207
0,170721_M03_3_879_1026.png,1.0039
20,170721_O23_3_326_589.png,0.5382
5,170721_J06_2_1262_650.png,0.6312
0,170721_O04_2_330_728.png,0.5417
5,170721_J06_4_1163_611.png,0.5198
20,170721_J23_2_1070_1209.png,0.4153
0,170721_I01_4_249_1134.png,1.3199
0,170721_L01_1_341_524.png,0.5017
0,170721_I01_3_617_670.png,1.1868
0,170721_K04_3_178_309.png,1.3767
0,170721_I02_1_1209_598.png,0.9506
5,170721_I07_3_302_1266.png,0.8683
0,170721_K02_1_602_382.png,0.96
0,170721_P01_1_523_892.png,0.8635
20,170721_K22_3_778_1151.png,0.337
0,170721_O03_1_1172_984.png,0.5994
5,170721_L06_4_538_664.png,0.3766
5,170721_O07_2_820_1116.png,0.3871
0,170721_L04_4_1018_924.png,0.761
20,170721_M24_1_1265_919.png,0.2681
10,170721_I14_1_637_404.png,0.5026
0,170721_O03_1_1190_412.png,1.2358
20,170721_I23_4_466_258.png,0.2534
0,170721_I04_1_1051_1145.png,0.6904
0,170721_L03_1_168_150.png,1.2451
0,170721_I01_3_282_299.png,1.4021
5,170721_I06_3_1193_567.png,0.7088
0,170721_J05_4_1064_1006.png,1.1959
20,170721_L22_4_305_272.png,0.1483
0,170721_O02_1_475_1257.png,0.2699
0,170721_M04_1_361_135.png,0.5704
5,170721_K07_4_488_1142.png,0.6661
0,170721_J03_3_668_1038.png,0.8965
5,170721_L09_3_363_821.png,0.3246
10,170721_K11_1_1064_566.png,0.4037
5,170721_I07_1_1104_273.png,1.0312
10,170721_N12_3_899_870.png,0.4214
10,170721_M13_2_1084_807.png,0.4802
5,170721_K06_3_574_920.png,0.3538
0,170721_P04_2_250_862.png,1.0854
0,170721_L05_1_1260_1093.png,1.2293
10,170721_P12_1_1035_559.png,0.5052
10,170721_J11_3_1012_253.png,0.3948
0,170721_I01_4_1124_1218.png,1.0404
20,170721_P24_4_408_863.png,0.1384
20,170721_N24_1_771_516.png,0.2173
10,170721_M12_1_957_592.png,0.228
0,170721_J01_2_235_680.png,0.9291
0,170721_I05_2_472_153.png,0.8491
0,170721_N04_1_654_713.png,0.751
5,170721_I06_4_1251_718.png,0.3502
5,170721_P08_3_1018_542.png,0.3749
10,170721_N11_4_861_665.png,0.5355
20,170721_L22_2_468_707.png,0.3891
0,170721_I03_1_1015_1268.png,1.264
20,170721_N23_4_482_152.png,0.2316
0,170721_P02_1_1128_1120.png,1.4397
20,170721_L22_2_591_1239.png,0.6158
5,170721_P09_4_547_798.png,0.3701
5,170721_P09_1_796_177.png,0.3634
5,170721_I10_1_266_199.png,0.2509
10,170721_K15_4_400_1114.png,0.2412
0,170721_P02_3_1269_216.png,0.5494
10,170721_M15_3_1178_659.png,0.5934
10,170721_N15_2_1114_245.png,0.4721
0,170721_L03_1_774_1256.png,1.1733
10,170721_O12_4_341_964.png,0.2431
0,170721_P04_2_1230_784.png,0.6072
0,170721_M03_1_183_833.png,0.3352
5,170721_L07_3_819_561.png,0.3004
0,170721_J05_3_1004_1025.png,1.1835
5,170721_I06_4_393_464.png,0.3865
10,170721_M12_4_530_635.png,0.234
20,170721_P22_3_150_141.png,0.2028
5,170721_O07_1_909_1109.png,0.2198
10,170721_M14_3_743_644.png,0.456
0,170721_J05_1_171_743.png,0.7342
0,170721_P05_3_645_183.png,1.2693
20,170721_O22_3_180_170.png,0.1955
5,170721_N06_2_707_667.png,0.1679
20,170721_J23_3_498_169.png,0.337
10,170721_M12_2_898_841.png,0.2287
20,170721_P22_3_287_1208.png,0.2686
20,170721_L23_4_589_393.png,0.5596
20,170721_O21_3_883_1112.png,0.307
5,170721_I07_3_351_1128.png,0.1605
5,170721_L10_1_771_1084.png,0.2521
20,170721_N24_4_754_1209.png,0.2112
20,170721_L23_1_733_871.png,0.3205
0,170721_M05_3_156_653.png,1.1505
5,170721_L07_4_246_1074.png,0.4346
10,170721_I13_3_691_351.png,0.3889
5,170721_P09_2_201_902.png,0.1864
5,170721_J06_2_616_944.png,0.2565
10,170721_I14_1_1210_510.png,0.348
20,170721_M23_1_1210_528.png,0.3532
5,170721_P08_2_973_915.png,0.2675
10,170721_N13_2_786_569.png,0.6624
10,170721_O13_3_1044_413.png,0.1913
5,170721_P09_3_968_743.png,0.2006
10,170721_M13_2_308_412.png,0.3673
0,170721_N05_3_569_1133.png,1.6561
0,170721_N05_3_1015_1203.png,1.1504
0,170721_K01_2_901_295.png,0.8477
20,170721_J21_1_466_1066.png,0.2194
5,170721_L07_2_546_380.png,0.2493
0,170721_J01_3_655_542.png,0.8811
5,170721_L09_3_800_615.png,0.2922
0,170721_L01_1_545_602.png,1.1127
20,170721_N23_3_144_419.png,0.4469
5,170721_O09_3_880_866.png,0.2675
5,170721_O09_1_1186_503.png,0.7048
10,170721_K11_4_186_598.png,0.2715
5,170721_N07_3_1048_625.png,0.248
0,170721_L01_2_874_336.png,0.7199
10,170721_N15_3_134_406.png,0.284
0,170721_P04_4_1214_990.png,1.071
10,170721_I14_2_468_1081.png,0.3111
5,170721_O10_3_1266_436.png,0.2259
20,170721_P21_1_798_217.png,0.214
5,170721_I08_4_180_255.png,0.1095
10,170721_K14_3_490_643.png,0.8476
5,170721_K06_3_407_129.png,0.2294
10,170721_L15_1_1154_646.png,0.4065
5,170721_K09_1_1082_533.png,0.2086
10,170721_N14_3_842_386.png,0.4257
0,170721_P02_1_875_284.png,0.5265
20,170721_P23_1_602_1226.png,0.296
5,170721_L06_3_1070_239.png,0.5504
0,170721_J01_3_729_723.png,0.9204
0,170721_J01_3_263_506.png,0.8954
20,170721_J23_3_900_580.png,0.4183
10,170721_L14_1_496_876.png,0.5352
10,170721_N14_2_1196_778.png,0.7555
20,170721_L24_4_975_625.png,0.2531
0,170721_I02_2_1218_438.png,1.4664
20,170721_P23_1_513_307.png,0.1934
0,170721_M03_1_1150_450.png,1.2763
10,170721_N11_2_868_1110.png,0.3395
0,170721_L05_3_187_999.png,1.1982
0,170721_P05_4_633_374.png,1.1117
5,170721_O06_4_905_407.png,0.3413
0,170721_L03_1_735_660.png,0.8714
5,170721_P10_3_719_429.png,0.3198
5,170721_P08_2_945_641.png,0.3493
0,170721_I02_2_1004_995.png,0.9321
0,170721_L04_3_1078_1187.png,1.3667
20,170721_O21_1_369_316.png,0.8681
0,170721_I03_3_663_334.png,1.5668
5,170721_I10_2_828_471.png,0.2854
10,170721_I12_2_923_299.png,0.2559
0,170721_K01_3_836_996.png,0.9443
0,170721_P04_4_400_1204.png,0.8564
20,170721_I22_2_797_695.png,0.189
10,170721_P12_2_1168_975.png,0.4013
0,170721_L04_2_228_622.png,1.1199
5,170721_K06_4_751_298.png,0.3553
20,170721_J22_1_659_487.png,0.5296
0,170721_I03_1_799_1193.png,1.1192
20,170721_I22_2_1229_1105.png,0.2254
20,170721_K21_4_250_786.png,0.09963
0,170721_O03_1_610_410.png,1.3241
10,170721_I12_1_1189_683.png,0.4485
5,170721_P09_3_824_1175.png,0.3268
10,170721_J12_2_997_859.png,0.2416
10,170721_K15_4_991_1269.png,0.2443
20,170721_M23_1_939_956.png,0.4184
10,170721_P15_2_1223_493.png,0.3906
5,170721_I07_4_670_1263.png,0.6331
0,170721_L01_4_164_524.png,0.3972
5,170721_O10_3_744_918.png,0.4343
0,170721_I01_4_297_597.png,0.9883
0,170721_J03_1_690_762.png,0.8359
0,170721_L01_3_405_1241.png,0.6137
5,170721_K09_4_1003_143.png,0.3665
10,170721_I12_1_437_1137.png,0.251
20,170721_M21_1_241_1122.png,0.16
5,170721_I07_3_1226_909.png,0.2438
0,170721_P01_1_1118_661.png,0.8086
20,170721_O23_2_563_736.png,0.4412
5,170721_K09_3_990_408.png,0.237
20,170721_I24_1_628_1133.png,0.7677
5,170721_M10_1_1082_629.png,0.4455
5,170721_P06_4_1198_609.png,0.5186
20,170721_K22_1_144_786.png,0.2807
5,170721_O06_3_500_426.png,0.3824
0,170721_K02_1_308_325.png,1.1387
10,170721_P15_3_759_900.png,0.3033
0,170721_I03_2_497_808.png,1.0677
20,170721_O24_2_815_583.png,0.3825
5,170721_I10_4_1191_434.png,0.6786
5,170721_K09_4_729_1017.png,0.4735
